id	CASE	MEM	COUNTY	PLAINTIFF1	P1_RES	P1_COUNTY	GRIDX_P	GRIDY_P	P1_OCCUP	PLAINTIFF2	P2_RES	P2_COUNTY	P2_OCCUP	DEFENDANT	D_RES	D_COUNTY	GRIDX_D	GRIDY_D	D_OCCUP	VALUE	CONTENT	P_TYPE	P_GROUP	P_SUBCAT	D_TYPE	D_GROUP	D_SUBCAT
434.00	283.00	352D	KENT	WARE PETER DE			0.00	0.00	STOCKFISHMONGER					PYKARD JOHN	LUDDENHAM	KENT	599300.00	163150.00	PARSON ECC	8.80		L	M&CRAFT	FISH	E	LANDED	
435.00	284.00	352D	KENT	NOVA CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					FORTHE WM ATTE	RIPPLE	KENT	634470.00	149830.00		100.00		E	LANDED				
436.00	284.00	352D	KENT	NOVA CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					FORTHE JOHN ATTE	RIPPLE	KENT	634470.00	149830.00		100.00		E	LANDED				
437.00	286.00	359D	YORKS	PERTON WALTER			0.00	0.00	MERCHANT					HATTON ROB DE	PAUNTON unident	YORKS	0.00	0.00	PARSON ECC	13.33		L	M&CRAFT	MERCHANTS	E	LANDED	
438.00	288.00	360D	BUCKS	SPYGURNEL THOS			0.00	0.00	CHIVALIER					INGE ROB	TRING	HERTS	492400.00	211400.00	PARSON ECC	20.00		L	LANDED	GENTRY	E	LANDED	
439.00	289.00	361D	LONDON	SCOEF HENRY	MALINES		0.00	0.00		BOTE ALMARICUS	BRUSSELS			HERDERSETE WM DE	LONDON	LONDON	531100.00	181700.00		14.88							
440.00	289.00	361D	LONDON	SCOEF HENRY	MALINES		0.00	0.00		BOTE ALMARICUS	BRUSSELS			BOLEYGN JOHN DE	LONDON	LONDON	531100.00	181700.00		14.88							
441.00	290.00	362D	OXON	S FRIDESWYDE PRIOR OF	OXFORD	OXON	451470.00	206269.00	PRIOR ECC					MAYOR, COMM	OXFORD	OXON	451470.00	206269.00	COMMUNITY	14.40		E	LANDED		L	M_URBAN	
442.00	291.00	362D	BERKS	COK THOS	LONDON	LONDON	531100.00	181700.00	DRAPER	SYMEON JOHN	LONDON	LONDON		HOSP S JOHN IN ENGLAND PRIOR			0.00	0.00	PRIOR ECC	58.33		L	M&CRAFT	TEXTILE DISTRIB	E	LANDED	
443.00	292.00	362	OXON	OSENEYE JOHN DE	LONDON	LONDON	531100.00	181700.00	MERCHANT					WELLE RIC ATTE	HIGH WYCOMBE	BUCKS	486600.00	193100.00	TAVERNER	5.33		L	M&CRAFT	MERCHANTS	L	M&CRAFT	DRINK
444.00	294.00	371D	MIDDX	OXON JOHN DE	LONDON	LONDON	531100.00	181700.00	VINTNER					ROUS WM LE			0.00	0.00		6.00		L	M&CRAFT	DRINK			
445.00	294.00	371D	MIDDX	OXON JOHN DE	LONDON	LONDON	531100.00	181700.00	VINTNER					RESTHORPE ROGER DE			0.00	0.00		6.00		L	M&CRAFT	DRINK			
446.00	294.00	371D	MIDDX	OXON JOHN DE	LONDON	LONDON	531100.00	181700.00	VINTNER					FRAUNCEYS WALTER			0.00	0.00		6.00		L	M&CRAFT	DRINK			
447.00	295.00	380D	YORKS	BURGH HUGH DE	PATRICK BROMPTON	YORKS	421900.00	490700.00	PARSON ECC					CERTHYNGE ROB	NEWTON	AMBIG	0.00	0.00		17.33		E	LANDED				
448.00	295.00	380D	YORKS	BURGH HUGH DE	PATRICK BROMPTON	YORKS	421900.00	490700.00	PARSON ECC					THORNHILL PETER DE	NEWTON	AMBIG	0.00	0.00		17.33		E	LANDED				
449.00	296.00	3	YORKS	CURTEYS HUGO	LONDON	LONDON	531100.00	181700.00	TAILOR					MELTON ROB DE			0.00	0.00		12.00		L	M&CRAFT	CLOTHING			
450.00	296.00	3	YORKS	CURTEYS HUGO	LONDON	LONDON	531100.00	181700.00	TAILOR					HOTHUM JOHN DE			0.00	0.00	CHIVALIER	12.00		L	M&CRAFT	CLOTHING	L	LANDED	GENTRY
451.00	297.00	3	YORKS	TRIPLE JOHN DE EXECS OF			0.00	0.00						MOSLEYE RIC DE	MONK FRYSTON	YORKS	450400.00	429700.00	PARSON ECC	140.00					E	LANDED	
452.00	298.00	5	ESSEX	GARYTH ISABELLA	WRITTLE	ESSEX	567700.00	206200.00						WALEYS RIC LE			0.00	0.00	CHIVALIER	29.00					L	LANDED	GENTRY
453.00	299.00	5	ESSEX	GOLDWELL JOHN DE			0.00	0.00						PYE - MAGNA LEGHES			0.00	0.00		16.00							
454.00	300.00	5	ESSEX	WELLE ROGER ATTE	WRITTLE	ESSEX	567700.00	206200.00						BATHE FRANCIS DE			0.00	0.00		10.50							
455.00	301.00	6	BUCKS	STIFORD ROB DE	LONDON	LONDON	531100.00	181700.00						CHIRCHSTILE NIC ATTE EXECS OF	WINGRAVE	BUCKS	486900.00	219000.00		9.33							
456.00	302.00	6	OXON	HUNGERFORD ROB DE			0.00	0.00						S FRYDESWYDE PRIOR OF	OXFORD	OXON	451470.00	206269.00	PRIOR ECC	12.00					E	LANDED	
457.00	303.00	9	DEVON	DURANT JOHN			0.00	0.00						CARPENTER JOHN LE	CREDITON	DEVON	283600.00	100200.00		10.00							
458.00	304.00	9	DEVON	NEUSUM THOS DE EXECS OF	STOKENHAM	DEVON	280800.00	42800.00	PARSON ECC					NORTON JOHN DE	EAST ALLINGTON	DEVON	277140.00	48560.00		16.00		E	LANDED				
459.00	305.00	11	MIDDX	OXON JOHN DE	LONDON	LONDON	531100.00	181700.00	VINTNER					ROUS WM LE			0.00	0.00		6.00		L	M&CRAFT	DRINK			
460.00	305.00	11	MIDDX	OXON JOHN DE	LONDON	LONDON	531100.00	181700.00	VINTNER					PRESTHOPE REG DE			0.00	0.00		6.00		L	M&CRAFT	DRINK			
461.00	306.00	11	LONDON	REGINALD	LONDON	LONDON	531100.00	181700.00	PARSON ECC					SYDYNGEBOURN - DE	FINCHINGFIELD	ESSEX	568600.00	232700.00	VICAR ECC	20.00		E	LANDED		E	LANDED	
462.00	307.00	15	STAFFS	MARESCHAL ROGER LE	LICHFIELD	STAFFS	411800.00	309500.00	CANON ECC					GREDON RALPH DE	TUTBURY	STAFFS	421100.00	329100.00	PRIOR ECC	5.00		E	LANDED		E	LANDED	
463.00	308.00	19	LONDON	CAVENDISH WALTER DE	LONDON	LONDON	531100.00	181700.00	MERCER					PORKELE WM FIL WM DE			0.00	0.00		100.00		L	M&CRAFT	MERCHANTS			
464.00	309.00	22	LONDON	COOK THOS	LONDON	LONDON	531100.00	181700.00	DRAPER	SIMEON JOHN	LONDON	LONDON		BURDEC PETER			0.00	0.00		4.00		L	M&CRAFT	TEXTILE DISTRIB			
465.00	310.00	23	YORKS	REDNESSE WM DE	YORK	YORKS	460300.00	451200.00	MERCHANT					HANKESWORTH WALTER DE			0.00	0.00		4.00		L	M&CRAFT	MERCHANTS			
466.00	311.00	25	HERTS	LUDA ROGER DE			0.00	0.00						RAMESDEN KATERINA DE	SHENLEY	HERTS	483200.00	236700.00		3.33							
467.00	312.00	25	HERTS	POTLE JOHN LE	ST ALBANS	HERTS	514600.00	207300.00						PERSONE ISABELL	WATFORD	HERTS	511200.00	196800.00		30.00							
468.00	313.00	25	ESSEX	CRESSEBROK THOS DE	LAWFORD	ESSEX	608900.00	231500.00	PARSON ECC					MARNY PETER DE	RODING BEAUCHAMP	ESSEX	557800.00	209700.00	PARSON ECC	20.00		E	LANDED		E	LANDED	
469.00	314.00	25	ESSEX	COOK THOS	ASHINGDON	ESSEX	586600.00	193600.00	MERCHANT					PECCHE GILBERT FIL GIL			0.00	0.00		75.03		L	M&CRAFT	MERCHANTS			
470.00	315.00	25	ESSEX	HOUSELOND HENRY	LONDON	LONDON	531100.00	181700.00	CORNMONGER					TETFORD WM	FINCHINGFIELD	ESSEX	568600.00	232700.00		8.00		L	M&CRAFT	FOOD			
471.00	316.00	32	LONDON	KYRKEBY ELENA DE			0.00	0.00						HETON RIC DE	LAINDON	ESSEX	568800.00	189500.00	PARSON ECC	20.00					E	LANDED	
472.00	317.00	32	LONDON	SECHEFORD HENRY DE	LONDON	LONDON	531100.00	181700.00	CITIZEN					CHIGGEWELL ROB DE EXECS OF			0.00	0.00		-1.00		L	M_URBAN				
473.00	318.00	32	LONDON	MORE JOHN DE LA	LONDON	LONDON	531100.00	181700.00						JOHN -	LITTLE CHART	KENT	594340.00	145880.00	PARSON ECC	8.00					E	LANDED	
474.00	319.00	37	YORKS	YORK WM ABP OF	YORK	YORKS	460300.00	451200.00	ARCHBISHOP ECC					WHYTBY ABBOT OF	WHITBY	YORKS	490200.00	511300.00	ABBOT ECC	100.00		E	LANDED		E	LANDED	
475.00	320.00	37	YORKS	YORK WM ABP OF	YORK	YORKS	460300.00	451200.00	ARCHBISHOP ECC					BARTON JOHN DE			0.00	0.00		8.30		E	LANDED				
476.00	320.00	37	YORKS	YORK WM ABP OF	YORK	YORKS	460300.00	451200.00	ARCHBISHOP ECC					BARTON ROB DE			0.00	0.00		8.30		E	LANDED				
477.00	321.00	38	OXON	CHYKEWELL ALAN DE			0.00	0.00						GODESTOWE ABBESS OF	GODSTOW	OXON	448000.00	209000.00	ABBESS ECC	13.20					E	LANDED	
478.00	322.00	38	OXON	NOTINGHAM HUGH DE			0.00	0.00	CLERK					ABINGDON ABBOT OF	ABINGDON	OXON	449700.00	197200.00	ABBOT ECC	13.33		L	OFF&PROF		E	LANDED	
479.00	323.00	39	ESSEX	CHAMPENEYS RALPH	SHELLOW BOWELLS	ESSEX	560000.00	207000.00	PARSON ECC					BRUERE ROB FIL ELYE DELA	NAVESTOCK	ESSEX	554100.00	198400.00		5.00		E	LANDED				
480.00	324.00	39	ESSEX	PINSAQUEL DE GENE JOHN	LONDON	LONDON	531100.00	181700.00	CITIZEN					NORTHCO JOHN DE			0.00	0.00	CHIVALIER	50.00		L	M_URBAN		L	LANDED	GENTRY
481.00	325.00	39	ESSEX	WARLE JOHN DE EXECS OF	LONDON	LONDON	531100.00	181700.00						FRERE WM			0.00	0.00		15.00							
482.00	325.00	39	ESSEX	WARLE JOHN DE EXECS OF	LONDON	LONDON	531100.00	181700.00						ORDINAR STEPHEN			0.00	0.00		15.00							
483.00	326.00	39	ESSEX	PALME WM DE	TEY GREAT/LITTLE/MARKS	ESSEX	589000.00	225000.00						PALMERE THOEBALD DE	ABBESS RODING	ESSEX	557200.00	211400.00	PARSON ECC	9.00					E	LANDED	
484.00	327.00	39	ESSEX	HOLMES SIMON DE	LONDON	LONDON	531100.00	181700.00	CORNMONGER					SPENSER JOHN LE	MORETON	ESSEX	553800.00	207000.00		13.02		L	M&CRAFT	FOOD			
485.00	328.00	39	ESSEX	BRETON SIMON			0.00	0.00						SPENSER JOHN LE	MORETON	ESSEX	553800.00	207000.00		6.67							
486.00	329.00	40	SURREY	CHARLES	COULSDON	SURREY	531200.00	158200.00	PARSON ECC					PERKELE WM FIL WM DE			0.00	0.00		10.00		E	LANDED				
487.00	330.00	40	KENT	REGG ALBERTINUS	PISTOIA	ITALY	0.00	0.00						BERGHE HENRY ATTE	BURHAM	KENT	572789.00	162269.00		2.35							
488.00	330.00	40	KENT	REGG ALBERTINUS	PISTOIA	ITALY	0.00	0.00						BOCHER WM	BURHAM	KENT	572789.00	162269.00		2.35							
489.00	331.00	41	OXON	PESTOUR JOHN & ALICE LE	HENLEY-ON-THAMES	OXON	476300.00	182600.00						SELY PETER	HENLEY-ON-THAMES	OXON	476300.00	182600.00		8.00							
490.00	332.00	42	KENT	KNELTON WM DE	HYTHE	KENT	616120.00	134260.00						ARUNDEL JOHN DE			0.00	0.00		30.00							
491.00	333.00	43	BERKS	BERNES ROGER DE	LONDON	LONDON	531100.00	181700.00						WALINGFORD PRIOR OF	WALLINGFORD	OXON	460700.00	189300.00	PRIOR ECC	7.90					E	LANDED	
492.00	334.00	46	KENT	LOVEDAY JOHN			0.00	0.00						LEDES PRIOR OF	LEEDS	KENT	582080.00	152940.00	PRIOR ECC	8.00					E	LANDED	
493.00	335.00	46	KENT	CANTUAR M HENRY DE			0.00	0.00	CLERK					S GREGORY PRIOR OF	CANTERBURY	KENT	615079.00	157510.00	PRIOR ECC	30.00		L	OFF&PROF		E	LANDED	
494.00	336.00	51	LONDON	CANTABRIGGE THOS FIL STEPHENDE	LONDON	LONDON	531100.00	181700.00						CLARE RIC DE	DUNMOW GREAT	ESSEX	562900.00	223000.00	RECTOR ECC	200.00					E	LANDED	
495.00	337.00	52	HERTS	SPARK WM EXECS OF	LONDON	LONDON	531100.00	181700.00	DRAPER					ARUN HENRY	BRICKENDON	HERTS	533000.00	210400.00		2.50		L	M&CRAFT	TEXTILE DISTRIB			
496.00	338.00	58	KENT	NOVO CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					STACE ROGER	RIPPLE	KENT	634470.00	149830.00		100.00		E	LANDED				
497.00	338.00	58	KENT	NOVO CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					BOLLYNG JOHN			0.00	0.00		100.00		E	LANDED				
498.00	338.00	58	KENT	NOVO CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					BOY JOHN	EASTRY	KENT	630820.00	154680.00		100.00		E	LANDED				
499.00	338.00	58	KENT	NOVO CASTRO RIC DE	WINGHAM	KENT	624240.00	157380.00	CANON ECC					STACE WM			0.00	0.00		100.00		E	LANDED				
500.00	339.00	60	BEDS	SOK THOS DE			0.00	0.00						WARDON ABBOT OF	OLD WARDEN	BEDS	513700.00	243300.00	ABBOT ECC	2.00					E	LANDED	
501.00	340.00	62	YORKS	HOSPITAL S LEONARD MASTER OF	YORK	YORKS	460300.00	451200.00	MASTER OF HOSPITAL ECC					WALTER	WISTOW	YORKS	459200.00	435700.00	VICAR ECC	7.00		E	LANDED		E	LANDED	
502.00	341.00	62	YORKS	RIPPLINGHAM M ROB DE	YORK	YORKS	460300.00	451200.00	CHANCELLOR ECC					SELBY ABBOT OF	SELBY	YORKS	461600.00	432400.00	ABBOT ECC	20.00		E	LANDED		E	LANDED	
503.00	341.00	62	YORKS	RIPPLINGHAM M ROB DE	YORK	YORKS	460300.00	451200.00	CHANCELLOR ECC					MALTON PRIOR OF	MALTON	YORKS	537300.00	248300.00	PRIOR ECC	160.00		E	LANDED		E	LANDED	
504.00	341.00	62	YORKS	RIPPLINGHAM M ROB DE	YORK	YORKS	460300.00	451200.00	CHANCELLOR ECC					WHITBY ABBOT OF	WHITBY	YORKS	490200.00	511300.00	ABBOT ECC	76.00		E	LANDED		E	LANDED	
505.00	342.00	62	YORKS	HOSPITAL S LEONARD MASTER OF	YORK	YORKS	460300.00	451200.00	MASTER OF HOSPITAL ECC					GRYNEL HUGH	EASINGWOLD	YORKS	452500.00	470000.00		2.00		E	LANDED				
506.00	343.00	64	BEDS	GARLEKMONGER HENRY LE	NORTHAMPTON	NHANTS	475300.00	260500.00						GOSSARD HUGH	KNOTTING	BEDS	500200.00	263500.00		13.18							
507.00	344.00	64	BEDS	BOUGE JOHN	ELSTOW	BEDS	504900.00	247400.00						ELNESTOWE ABBESS OF	ELSTOW	BEDS	504900.00	247400.00	ABBESS ECC	23.32					E	LANDED	
508.00	345.00	64	OXON	HANDLO JOHN DE			0.00	0.00						GODESTOWE ABBESS OF	GODSTOW	OXON	448000.00	209000.00	ABBESS ECC	55.40					E	LANDED	
509.00	346.00	65	YORKS	S OSWALDO PRIOR OF			0.00	0.00	PRIOR ECC					GRENEFLED WM DE			0.00	0.00		2.00		E	LANDED				
510.00	347.00	65	YORKS	SELLE JOHN	NOTTINGHAM	NOTTS	457200.00	339500.00						GALF & MATILDA			0.00	0.00		24.00							
511.00	348.00	65	YORKS	BELTON HENRY DE	YORK	YORKS	460300.00	451200.00	MERCHANT					RYNER THOS DE LA	BRANDSBY	YORKS	458900.00	471900.00	CHIVALIER	16.30		L	M&CRAFT	MERCHANTS	L	LANDED	GENTRY
512.00	349.00	67	MIDDX	HUNTELEYE RIC DE			0.00	0.00						BRUNNE RIC,ANDR,JOHN FIL ANDRE			0.00	0.00		14.05							
513.00	350.00	67	LONDON	TURKE WM	LONDON	LONDON	531100.00	181700.00						CARLETON WALTER DE	WEST DEEPING	LINCS	510910.00	309350.00	PARSON ECC	37.00					E	LANDED	
514.00	351.00	69	DEVON	STULT ROB	GREENSLINCH	DEVON	296000.00	103000.00						ATTEWADE THOS FIL WM			0.00	0.00		21.75							
515.00	352.00	71	ESSEX	BARREWE WM	BARKING	ESSEX	544200.00	184400.00	BAUDEWYN JOHN	BARKING	ESSEX			PALMER WM LE	MALDON	ESSEX	584930.00	207020.00		47.70							
516.00	353.00	72	STAFFS	FITZ WILLIAM WM & ISABELLA	STAFFORD	STAFFS	392200.00	323200.00						FURNIVALL THOS DE	ALTON	STAFFS	407300.00	342300.00		133.33							
517.00	354.00	74	BERKS	S ALBANS M ELIAS DE			0.00	0.00						SUTTON JOHN DE	SHEFFORD WEST	BERKS	438000.00	175300.00	PARSON ECC	28.67					E	LANDED	
518.00	355.00	294D	YORKS	MELSA ABBOT OF	MEAUX	YORKS	509800.00	439780.00	ABBOT ECC					MAKYNGFELD JOHN DE EXECS OF			0.00	0.00		80.00		E	LANDED				
519.00	356.00	294D	YORKS	THOS FIL DAVID	YORK	YORKS	460300.00	451200.00	IRONMONGER	WIXSTONE WM DE	YORK	YORKS		BECKWYCH WM FIL GALF DE			0.00	0.00		10.40		L	M&CRAFT	METALS COARSE			
520.00	357.00	298D	YORKS	SPAYNE JOHN DE	COTTINGHAM	YORKS	504800.00	433000.00						STUTEMILL ROB DE	COTTINGHAM	YORKS	505630.00	433170.00		10.00							
521.00	357.00	298D	YORKS	SPAYNE JOHN DE	COTTINGHAM	YORKS	504800.00	433000.00						STUTEMILL GALF DE			0.00	0.00		10.00							
522.00	357.00	298D	YORKS	SPAYNE JOHN DE	COTTINGHAM	YORKS	504800.00	433000.00						STUTEMILL JOHN DE	HOWELL	LINCS	513500.00	346300.00	PARSON ECC	10.00					E	LANDED	
523.00	358.00	383D	YORKS	HOLM THOS DE	BEVERLEY	YORKS	503300.00	439600.00	MERCHANT					LELLE ROB DE	GOXHILL	YORKS	510200.00	421200.00		2.00		L	M&CRAFT	MERCHANTS			
524.00	359.00	383D	YORKS	HOLM THOS DE	BEVERLEY	YORKS	503300.00	439600.00	MERCHANT					AUBEMARLE ABBOT OF	XXXX		0.00	0.00	ABBOT ECC	60.00		L	M&CRAFT	MERCHANTS	E	LANDED	
525.00	360.00	397D	KENT	BROMFELD RIC DE			0.00	0.00						SHIPTON HENRY DE	LEE	KENT	621000.00	156000.00	PARSON ECC	16.67					E	LANDED	
526.00	361.00	397D	BUCKS	CHEDDEWORTH THOS DE			0.00	0.00						PASSELOWE WM FIL WM	WAVENDON	BUCKS	491200.00	237300.00		40.00							
527.00	362.00	397D	BUCKS	COBBES ALICE	ICKFORD	BUCKS	464600.00	207300.00	WIDOW					BEXHORE PETER DE	ICKFORD	BUCKS	464600.00	207300.00		7.50		L	M_STATUS				
528.00	363.00	397D	BEDS	WHYTE AGNES LA	LATCHINGDON	ESSEX	588600.00	200400.00						RODE HENRY ATTE	CRANFIELD	BEDS	495600.00	242000.00		27.18							
529.00	364.00	397D	BEDS	LEYCESTRE THOS DE			0.00	0.00						WHYTE JOHN LE	DUNSTABLE	BEDS	502200.00	221900.00		4.00							
530.00	367.00	400D	STAFFS	LEYCESTRE THOS DE	CLIFTON CAMPVILLE	STAFFS	425200.00	310800.00	PARSON ECC					TYMMORE HUGH FIL HUGH DE			0.00	0.00		30.00		E	LANDED				
531.00	368.00	411D	BUCKS	PARK WM DE (PP)			0.00	0.00						BURSTY NIC & HAWYSIAN	MARLOW	BUCKS	485200.00	186300.00		13.10							
532.00	369.00	412D	KENT	MIDLETON ALAN DE	CHILHAM	KENT	606778.00	153526.00						KYNG JOHN FIL BART LE	WHITSTABLE	KENT	610905.00	166881.00		6.64	F2						
533.00	369.00	412D	KENT	MIDLETON ALAN DE	CHILHAM	KENT	606778.00	153526.00						KYNG JAMES FIL BART LE	WHITSTABLE	KENT	610905.00	166881.00		6.64	F2						
534.00	369.00	412D	KENT	MIDLETON ALAN DE	CHILHAM	KENT	606778.00	153526.00						GODWYN JOHN			0.00	0.00		6.64	F2						
535.00	370.00	416D	YORKS	MELTON RIC DE	BRANDESBURTON	YORKS	511900.00	447600.00	PARSON ECC					WYLES JOHN	MELTON	ambig	0.00	0.00		5.00		E	LANDED				
536.00	370.00	416D	YORKS	MELTON RIC DE	BRANDESBURTON	YORKS	511900.00	447600.00	PARSON ECC					DILLESBY ROB DE			0.00	0.00		7.00		E	LANDED				
537.00	370.00	416D	YORKS	MELTON RIC DE	BRANDESBURTON	YORKS	511900.00	447600.00	PARSON ECC					WHETESBY RIC DE			0.00	0.00		2.00		E	LANDED				
538.00	370.00	416D	YORKS	MELTON RIC DE	BRANDESBURTON	YORKS	511900.00	447600.00	PARSON ECC					BARNARD JOHN	KILPIN	YORKS	477200.00	426700.00		5.00		E	LANDED				
539.00	371.00	422D	DEVON	HYNETON GALF DE			0.00	0.00	CLERK					STANYSTOK ABBOT OF			0.00	0.00		26.67		L	OFF&PROF				
540.00	372.00	432D	MIDDX	HAKEBOURNE JOHN DE			0.00	0.00						BURTON WM DE	KENSINGTON	MIDDX	531100.00	181700.00	VICAR ECC	3.50	E1				E	LANDED	
541.00	373.00	439D	BUCKS	KYNGESHOMEDE SIMON DE EXECS OF			0.00	0.00						GRAUNT WALTER LE	HULCOTT	BUCKS	485300.00	216700.00		11.15							
542.00	373.00	439D	BUCKS	KYNGESHOMEDE SIMON DE EXECS OF			0.00	0.00						WALEYS JOHN LE			0.00	0.00		11.15							
